34611,CSE 5091-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Jun Zheng,7,10,3,0,N/A,Bookstore Link
34612,CSE 5091-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Clinton L. Jeffery,10,10,0,0,N/A,Bookstore Link
34613,CSE 5095-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34614,CSE 5095-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Subhasish Mazumdar,10,10,0,0,N/A,Bookstore Link
34616,CSE 5095-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,No Given Name Ramyaa,9,10,1,0,N/A,Bookstore Link
34618,CSE 5095-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Dongwan Shin,10,10,0,0,N/A,Bookstore Link
34619,CSE 5095-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Hamdy Soliman,50,50,0,0,N/A,Bookstore Link
34620,CSE 5095-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Jun Zheng,8,10,2,0,N/A,Bookstore Link
34621,CSE 5095-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Clinton L. Jeffery,10,10,0,0,N/A,Bookstore Link
34679,CYBS 5000-01D,DE, ,01/16/2024-05/07/2024,None,WEB-V ,1,CLAS,Directed Research,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34682,CYBS 5000-02,M,    R  ,01/16/2024-05/07/2024,1800-2100, ,1,CLAS,Directed Research,Dongwan Shin,10,10,0,0,N/A,Bookstore Link
35559,CYBS 5003-01D,DE,    R  ,01/16/2024-05/07/2024,1800-2100,WEB ,3,CLAS,Cybersecurity Policy,Thomas A. Harper,10,20,10,0,N/A,Bookstore Link
35561,CYBS 5004-01D,DE, M     ,01/16/2024-05/07/2024,1800-2100,WEB-V ,3,CLAS,Psychology of Cybersecurity,Lorie M. Liebrock,3,15,12,0,N/A,Bookstore Link
35563,CYBS 5015-01D,DE,  T    ,01/16/2024-05/07/2024,1800-2100, ,3,CLAS,Reverse Engineering Malware	,Daniel Quist,9,15,6,0,N/A,Bookstore Link
34693,CYBS 5090-01D,DE, ,01/16/2024-05/07/2024,None,WEB-V ,1,CLAS,Independent Study,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34696,CYBS 5090-02D,DE, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Dongwan Shin,10,10,0,0,N/A,Bookstore Link
35838,CYBS 5090-03D,DE, ,01/16/2024-05/07/2024,None, ,1,CLAS,Independent Study,Daniel Quist,9,10,1,0,N/A,Bookstore Link
34700,CYBS 5091-01D,DE, ,01/16/2024-05/07/2024,None,WEB-V ,1,CLAS,Thesis,Lorie M. Liebrock,8,10,2,0,N/A,Bookstore Link
34702,CYBS 5091-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Dongwan Shin,10,10,0,0,N/A,Bookstore Link
35839,CYBS 5091-03D,DE, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Daniel Quist,10,10,0,0,N/A,Bookstore Link
34705,CYBS 5095-01D,DE, ,01/16/2024-05/07/2024,None,WEB-V ,1,CLAS,Dissertation,Lorie M. Liebrock,10,10,0,0,N/A,Bookstore Link
34710,CYBS 5095-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Dongwan Shin,10,10,0,0,N/A,Bookstore Link
35840,CYBS 5095-03D,DE, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Daniel Quist,10,10,0,0,N/A,Bookstore Link
35442,ECON 2110-01,M,  T R  ,01/16/2024-05/07/2024,1230-1345,CRAMER 107,3,CLAS,Macroeconomic Principles,Suraj Ghimire,2,41,39,0,N/A,Bookstore Link
35443,ECON 3072-01,M,  T R  ,01/16/2024-05/07/2024,1530-1645,CRAMER 124,3,CLAS,Natural Resource & Environ Ec,Suraj Ghimire,22,30,8,0,N/A,Bookstore Link
35444,ECON 4089-01D,DE,   W   ,01/16/2024-05/07/2024,1700-2000, ,3,CLAS,Managerial Economics,Jiakai Zhang,9,15,6,0,N/A,Bookstore Link
34312,EDUC 0189-01,M,     F ,01/16/2024-05/07/2024,1400-1600,CRAMER 114,2,CLAS,Mentoring & Leadership II,Theresa Apodaca,15,25,10,0,$40,Bookstore Link
35603,EDUC 3041-01,M, M W   ,01/16/2024-05/07/2024,1715-1830,CRAMER 114,3,CLAS,Match Teach Strat to Stu Learn,Theresa Apodaca,12,20,8,0,$40,Bookstore Link
35605,EDUC 3041-01D,DE, M W   ,01/16/2024-05/07/2024,1715-1830,WEB-V ,3,CLAS,Match Teach Strat to Stu Learn,Theresa Apodaca,6,10,4,0,$40,Bookstore Link
35606,EDUC 3042-01,M, M W   ,01/16/2024-05/07/2024,1715-1830,CRAMER 114,3,CLAS,Match Teach Strat to Stu Learn,Theresa Apodaca,16,20,4,0,$40,Bookstore Link
35608,EDUC 3042-01D,DE, M W   ,01/16/2024-05/07/2024,1715-1830,WEB-V ,3,CLAS,Match Teach Strat to Stu Learn,Theresa Apodaca,9,10,1,0,$40,Bookstore Link
35611,EDUC 4003-01,M,  T R  ,01/16/2024-05/07/2024,1610-1725,CRAMER 114,3,CLAS,Methods & Prac of Teach,Theresa Apodaca,14,20,6,0,$40,Bookstore Link
35612,EDUC 4003-01D,DE,  T R  ,01/16/2024-05/07/2024,1610-1725,WEB-V ,3,CLAS,Methods & Prac of Teach,Theresa Apodaca,10,10,0,0,$40,Bookstore Link
35614,EDUC 4005-01,M,  T R  ,01/16/2024-05/07/2024,1730-1845,CRAMER 114,3,CLAS,Assessments & Measurements,Leslie A. Clark,6,15,9,0,$40,Bookstore Link
34317,EDUC 4013-01,M, ,01/16/2024-05/07/2024,None, ,9,CLAS,Student Teaching (Secondary),Theresa Apodaca,7,10,3,0,$40,Bookstore Link
34318,EDUC 4014-01D,DE, M     ,01/16/2024-05/07/2024,1610-1710,WEB-V ,3,CLAS,Student Teaching Seminar,Theresa Apodaca,7,10,3,0,$40,Bookstore Link
35618,EDUC 5003-01,M,  T R  ,01/16/2024-05/07/2024,1610-1725,CRAMER 114,3,CLAS,Methods & Prac of Teach (Sec.),Theresa Apodaca,5,5,0,0,$40,Bookstore Link
35620,EDUC 5003-01D,DE,  T R  ,01/16/2024-05/07/2024,1610-1725,WEB-V ,3,CLAS,Methods & Prac of Teach (Sec.),Theresa Apodaca,17,20,3,0,$40,Bookstore Link
35624,EDUC 5004-01,M,  T R  ,01/16/2024-05/07/2024,1610-1725,CRAMER 114,3,CLAS,Methods & Prac of Teach (Elem),Theresa Apodaca,4,5,1,0,$40,Bookstore Link
35627,EDUC 5004-01D,DE,  T R  ,01/16/2024-05/07/2024,1610-1725,WEB-V ,3,CLAS,Methods & Prac of Teach (Elem),Theresa Apodaca,20,20,0,0,$40,Bookstore Link
35634,EDUC 5005-01,M,  T R  ,01/16/2024-05/07/2024,1730-1845,CRAMER 114,3,CLAS,Assessment and Measurement,Leslie A. Clark,5,5,0,0,$40,Bookstore Link
35629,EDUC 5005-01D,DE,  T R  ,01/16/2024-05/07/2024,1730-1845,CRAMER 114,3,CLAS,Assessment and Measurement,Leslie A. Clark,0,10,10,0,$40,Bookstore Link
34323,EDUC 5011-01D,DE, M     ,01/16/2024-05/07/2024,1610-1710,WEB-V ,3,CLAS,Supervised Field Experience,Theresa Apodaca,19,20,1,0,$40,Bookstore Link
35724,EE 161-01,M,   W   ,01/16/2024-05/07/2024,1400-1650,WORKC 189,1,CLAS,Basic Electronics Laboratory I,Chris Pauli,1,16,15,0,$100,Bookstore Link
35725,EE 161-02,M,    R  ,01/16/2024-05/07/2024,1400-1630,WORKC 189,1,CLAS,Basic Electronics Laboratory I,Chris Pauli,4,16,12,0,$100,Bookstore Link
35726,EE 212-01,M, M W F ,01/16/2024-05/07/2024,0900-0950,WORKC 109,3,CLAS,Circuits & Signals II,Seda Senay,11,30,19,0,$10,Bookstore Link
35727,EE 252-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,WORKC 113,3,CLAS,Digital Electronics,Krishna Roy,9,30,21,0,$10,Bookstore Link
35553,EE 3032-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,WORKC 113,3,CLAS,Electricity and Magnetism,Anders M. Jorgensen,8,30,22,0,$10,Bookstore Link
35554,EE 3062-01,M,     F ,01/16/2024-05/07/2024,1400-1650,WORKC 116,1,CLAS,Mixed Electronics Lab II,Sihua Shao,13,30,17,0,$100,Bookstore Link
35555,EE 3072-01,M,  T R  ,01/16/2024-05/07/2024,1100-1215,WORKC 116,3,CLAS,Modeling and Simulation,Scott Teare,14,30,16,0,$10,Bookstore Link
35556,EE 4072-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,SPEARE 117,4,CLAS,Digital Signal Processing,Sihua Shao,2,25,23,0,$10,Bookstore Link
35728,EE 4072L-01,M, M     ,01/16/2024-05/07/2024,1400-1650,WORKC 187,0,CLAS,Digital Signal Processing Lab,Sihua Shao,0,12,12,0,$100,Bookstore Link
35729,EE 4072L-02,M,   W   ,01/16/2024-05/07/2024,1400-1650,WORKC 187,0,CLAS,Digital Signal Processing Lab,Sihua Shao,2,13,11,0,$100,Bookstore Link
35557,EE 4082-01,M, M W   ,01/16/2024-05/07/2024,1200-1250,WORKC 113,3,CLAS,Capstone Design II,Rene Arechiga,6,30,24,0,$10,Bookstore Link
35730,EE 4082L-01,M, ,01/16/2024-05/07/2024,None, ,0,CLAS,Capstone Design II,Rene Arechiga,6,30,24,0,$125,Bookstore Link
35558,EE 4091-01,M, M W F ,01/16/2024-05/07/2024,1300-1350,WORKC 113,3,CLAS,Renewable Energy,Anders M. Jorgensen,6,30,24,0,$10,Bookstore Link
35830,EE 4091-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Electronics Lab,Rene Arechiga,0,1,1,0,N/A,Bookstore Link
34949,EE 5045-01,M,  T R  ,01/16/2024-05/07/2024,1100-1215,SPEARE 117,3,CLAS,Digital Communication I,Aly I. El-Osery,19,30,11,0,$45,Bookstore Link
35560,EE 5052-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,WEIR 203,3,CLAS,Image Processing & Data Comp,Seda Senay,18,30,12,0,$10,Bookstore Link
35569,EE 5091-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Rene Arechiga,9,10,1,0,N/A,Bookstore Link
35710,EE 5091-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Aly I. El-Osery,4,10,6,0,N/A,Bookstore Link
35712,EE 5091-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Anders M. Jorgensen,5,5,0,0,N/A,Bookstore Link
35713,EE 5091-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Seda Senay,5,5,0,0,N/A,Bookstore Link
35715,EE 5091-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Scott Teare,4,5,1,0,N/A,Bookstore Link
35716,EE 5091-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Kevin Wedeward,4,5,1,0,N/A,Bookstore Link
34933,EE 5091-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Sihua Shao,9,10,1,0,N/A,Bookstore Link
34936,EE 5091-08,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Krishna Roy,5,5,0,0,N/A,Bookstore Link
34934,EE 5095-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Rene Arechiga,5,5,0,0,$25,Bookstore Link
34935,EE 5095-02,M, ,01/16/2024-05/07/2024,None, ,12,CLAS,Dissertation,Aly I. El-Osery,10,10,0,0,N/A,Bookstore Link
34938,EE 5095-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Anders M. Jorgensen,5,5,0,0,N/A,Bookstore Link
34939,EE 5095-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Seda Senay,5,5,0,0,N/A,Bookstore Link
34940,EE 5095-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Scott Teare,4,5,1,0,N/A,Bookstore Link
34942,EE 5095-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Kevin Wedeward,5,5,0,0,N/A,Bookstore Link
34943,EE 5095-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Sihua Shao,4,5,1,0,N/A,Bookstore Link
34945,EE 5095-08,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Krishna Roy,5,5,0,0,N/A,Bookstore Link
35445,EMGT 5005-01D,DE, M     ,01/16/2024-05/07/2024,1700-2000,CRAMER 107,3,CLAS,Technology Marketing,Franklin Reinow,-1,20,21,0,N/A,Bookstore Link
35438,EMGT 5008-01D,DE,  T    ,01/16/2024-05/07/2024,1700-2000, ,3,CLAS,Engineering Project Management,Heidi A. Hahn,3,15,12,0,$25,Bookstore Link
35447,EMGT 5089-01D,DE,    R  ,01/16/2024-05/07/2024,1700-2000,WEB-V ,3,CLAS,Supply Chain Management,Jiakai Zhang,13,20,7,0,N/A,Bookstore Link
35448,EMGT 5089-02D,DE,   W   ,01/16/2024-05/07/2024,1700-2000, ,3,CLAS,Managerial Economics,Jiakai Zhang,18,20,2,0,N/A,Bookstore Link
35449,EMGT 5089-03D,DE,   W   ,01/16/2024-05/07/2024,1700-2000, ,3,CLAS,Space Technology History,Matthew P. Fetrow,13,20,7,0,N/A,Bookstore Link
34664,EMGT 5090-01,M, ,01/16/2024-05/07/2024,None,TBA ,1,CLAS,Final Project,Franklin Reinow,10,10,0,0,N/A,Bookstore Link
34666,EMGT 5090-02D,DE, ,01/16/2024-05/07/2024,None,WEB-V ,1,CLAS,Final Project,Jiakai Zhang,10,10,0,0,N/A,Bookstore Link
35876,EMGT 5090-03D,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Final Project,Haoying Wang,0,1,1,0,N/A,Bookstore Link
35720,ES 111-01,M, M W   ,01/16/2024-05/07/2024,1200-1250,MSEC 105,3,CLAS,Computer Programming for Engrs,William K. Oxford,1,25,24,0,$25,Bookstore Link
35721,ES 111L-01,M,  T    ,01/16/2024-05/07/2024,1400-1650,CRAMER 127,0,CLAS,Computer Programming Lab,William K. Oxford,8,24,16,0,N/A,Bookstore Link
35722,ES 111L-02,M,   W   ,01/16/2024-05/07/2024,1400-1650,SPEARE 16,0,CLAS,Computer Programming Lab,William K. Oxford,16,24,8,0,N/A,Bookstore Link
34003,ES 201-01,M,  T R  ,01/16/2024-05/07/2024,1230-1345,CRAMER 124,3,CLAS,Statics,William K. Oxford,4,35,31,0,$25,Bookstore Link
34008,ES 201-02,M, M W F ,01/16/2024-05/07/2024,1000-1050,CRAMER 101,3,CLAS,Statics,William K. Oxford,14,35,21,0,$25,Bookstore Link
34001,ES 216-01,M,  T R  ,01/16/2024-05/07/2024,1400-1515,MSEC 195,3,CLAS,Engineering Fluid Mechanics,Joseph Gatto,5,35,30,0,$25,Bookstore Link
34018,ES 216-02,M, M W F ,01/16/2024-05/07/2024,1100-1150,JONESA 101,3,CLAS,Engineering Fluid Mechanics,Her Yuan Chen,0,38,38,0,$25,Bookstore Link
35348,ES 3002-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,LOPEZ 106,3,CLAS,Mechanics of Materials,Joseph Gatto,0,38,38,0,$25,Bookstore Link
35349,ES 3002-02,M, M W F ,01/16/2024-05/07/2024,1100-1150,MSEC 195,3,CLAS,Mechanics of Materials,Joseph Gatto,6,35,29,0,$25,Bookstore Link
34326,ES 3003-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,WORKC 113,3,CLAS,Engineering Dynamics,William K. Oxford,10,35,25,0,$25,Bookstore Link
34327,ES 3016-01D,DE,  T R  ,01/16/2024-05/07/2024,1100-1215,WEB-V ,3,CLAS,Engineering Economics,Leonard A. Malczynski,0,66,66,0,$25,Bookstore Link
34329,ES 3032-01,M, M W F ,01/16/2024-05/07/2024,1100-1150,CRAMER 124,3,CLAS,Electrical Engineering,Krishna Roy,3,60,57,0,$25,Bookstore Link
34330,ES 3047-01,M,  T R  ,01/16/2024-05/07/2024,1230-1345,JONESA 101,3,CLAS,Thermodynamics,Christian M. Carrico,1,37,36,0,$25,Bookstore Link
34331,ES 3047-02,M, M W F ,01/16/2024-05/07/2024,0900-0950,CRAMER 203,3,CLAS,Thermodynamics,Joseph Gatto,19,35,16,0,$25,Bookstore Link
34332,ES 3050-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,WEIR 102,3,CLAS,Heat & Mass Transfer,Tie Wei,3,50,47,0,$25,Bookstore Link
34333,ES 4005L-01,M,   W   ,01/16/2024-05/07/2024,1400-1655,JONES 201,1,CLAS,Inst.,Meas.,& Proc. Cont. Labl,Seth T. Price,8,12,4,0,$35,Bookstore Link
35779,ENGL 0189-01,M,  T R  ,01/16/2024-05/07/2024,1400-1515,CRAMER 124,3,CLAS,Intro to Literature & Film,Eric D. Lackey,11,20,9,0,$25,Bookstore Link
34086,ENGL 1110-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,CRAMER 101,3,CLAS,Composition I,Rachel L. Cruz,12,20,8,0,$25,Bookstore Link
34087,ENGL 1110-02,M,  T R  ,01/16/2024-05/07/2024,1100-1215,CRAMER 124,3,CLAS,Composition I,Rachel L. Cruz,9,20,11,0,$25,Bookstore Link
34090,ENGL 1120-01,M, M W F ,01/16/2024-05/07/2024,0900-0950,SPEARE 116,3,CLAS,Composition II,William T. Clattenburg,9,20,11,0,$25,Bookstore Link
34091,ENGL 1120-02,M, M W F ,01/16/2024-05/07/2024,1000-1050,SPEARE 116,3,CLAS,Composition II,William T. Clattenburg,3,20,17,0,$25,Bookstore Link
34132,ENGL 1120-03,M, M W F ,01/16/2024-05/07/2024,1400-1450,SPEARE 117,3,CLAS,Composition II,William T. Clattenburg,6,20,14,0,$25,Bookstore Link
34133,ENGL 1120-04,M,  T R  ,01/16/2024-05/07/2024,0800-0915,SPEARE 117,3,CLAS,Composition II,Eric D. Lackey,8,20,12,0,$25,Bookstore Link
35640,ENGL 1120-05,M,  T R  ,01/16/2024-05/07/2024,0930-1045,SPEARE 117,3,CLAS,Composition II,Eric D. Lackey,10,20,10,0,$25,Bookstore Link
35642,ENGL 1120-06,M,  T R  ,01/16/2024-05/07/2024,1230-1345,SPEARE 117,3,CLAS,Composition II,Eric D. Lackey,0,20,20,0,$25,Bookstore Link
35645,ENGL 1120-07,M,  T R  ,01/16/2024-05/07/2024,1400-1515,CRAMER 107,3,CLAS,Composition II,Rachel L. Cruz,1,22,21,0,$25,Bookstore Link
35647,ENGL 1120-08,M,  T R  ,01/16/2024-05/07/2024,1530-1645,CRAMER 107,3,CLAS,Composition II,Rachel L. Cruz,-1,20,21,0,$25,Bookstore Link
35651,ENGL 2410-01,M,  T R  ,01/16/2024-05/07/2024,1530-1645,CRAMER 120,3,CLAS,Autobiography,Jamie A. Olson,19,25,6,0,$25,Bookstore Link
34213,ENGL 3041-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,CRAMER 120,3,CLAS,Technical Writing,Jamie A. Olson,0,20,20,0,$25,Bookstore Link
34214,ENGL 3041-02,M,  T R  ,01/16/2024-05/07/2024,1100-1215,CRAMER 120,3,CLAS,Technical Writing,Jamie A. Olson,0,20,20,0,$25,Bookstore Link
34218,ENGL 3041-03,M,  T R  ,01/16/2024-05/07/2024,1100-1215,CRAMER 127,3,CLAS,Technical Writing,Elisabeth A. Kramer-Simpson,1,20,19,0,$25,Bookstore Link
34223,ENGL 3041-04,M,  T R  ,01/16/2024-05/07/2024,1400-1515,CRAMER 120,3,CLAS,Technical Writing,Jamie A. Olson,1,22,21,0,$25,Bookstore Link
35255,ENGL 3041-05,M, M W F ,01/16/2024-05/07/2024,1200-1250,JONESA 106,3,CLAS,Technical Writing,William T. Clattenburg,-1,20,21,0,$25,Bookstore Link
35347,ENVS 4012-01,M, M W   ,01/16/2024-05/07/2024,1200-1250,SPEARE 23,3,CLAS,Geographic Information Systems,Joel S. Leonard,4,10,6,0,$40,Bookstore Link
35368,ENVS 4012L-01,M,     F ,01/16/2024-05/07/2024,1400-1650,SPEARE 23,0,CLAS,Geographic Info. Systems Lab,Joel S. Leonard,4,10,6,0,N/A,Bookstore Link
35346,ENVS 4072-01,M,   W   ,01/16/2024-05/07/2024,1300-1350,MSEC 203,1,CLAS,Senior Seminar,Ranalda L. Tsosie,19,25,6,0,N/A,Bookstore Link
35613,EXPL 4049-01,M,  T R  ,01/16/2024-05/07/2024,0930-1045,WEIR 102,3,CLAS,Wave Propagation,Seok Bin Lim,13,15,2,0,$60,Bookstore Link
35610,EXPL 4055-01,M,     F ,01/16/2024-05/07/2024,1100-1330,MSEC 103,3,CLAS,Shock Propagation in Air,William W. Anderson,15,15,0,0,$60,Bookstore Link
34383,FDMA 1266-01,M,  T R  ,01/16/2024-05/07/2024,1400-1515,SPEARE 23,3,CLAS,Digital Tech Visual Art- Fresh,Brett J. Taylor,2,3,1,0,$45,Bookstore Link
35742,FDMA 1266-02,M,  T R  ,01/16/2024-05/07/2024,1400-1515,SPEARE 23,3,CLAS,Digital Tech Visual Art,Brett J. Taylor,8,22,14,0,$45,Bookstore Link
35666,FDMA 3089-01,M, M W   ,01/16/2024-05/07/2024,1000-1150,SPEARE 23,3,CLAS,Video Game Assets,Rebecca M. Spruill,8,20,12,0,$40,Bookstore Link
35676,GNDR 2040-01,M, M W F ,01/16/2024-05/07/2024,1000-1050,CRAMER 239,3,CLAS,Science & Gender,Christopher J. ChoGlueck,0,19,19,0,$25,Bookstore Link
34224,GEOB 5000-01,M, ,01/16/2024-05/07/2024,None,TBA TBA,1,CLAS,Directed Study,Daniel S. Jones,9,10,1,0,N/A,Bookstore Link
35355,GEOB 5092-01,M, M     ,01/16/2024-05/07/2024,1300-1350,MSEC 101,1,CLAS,Graduate Seminar,Joel S. Leonard,8,10,2,0,N/A,Bookstore Link
34225,GEOB 5093-01,M,    R  ,01/16/2024-05/07/2024,1600-1700,MSEC 101,1,CLAS,Seminar,Daniel D. Cadol,48,50,2,0,N/A,Bookstore Link
34226,GEOB 5095-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Dissertation,Daniel S. Jones,8,10,2,0,N/A,Bookstore Link
34227,GEOC 5000-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Nelia Dunbar,10,10,0,0,N/A,Bookstore Link
34229,GEOC 5000-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Bonnie Frey,10,10,0,0,N/A,Bookstore Link
34231,GEOC 5000-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Alexander Gysi,10,10,0,0,N/A,Bookstore Link
34232,GEOC 5000-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,James B. Harrison,10,10,0,0,N/A,Bookstore Link
34234,GEOC 5000-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Matthew T. Heizler,10,10,0,0,N/A,Bookstore Link
34239,GEOC 5000-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Nicole C. Hurtig,8,10,2,0,N/A,Bookstore Link
34241,GEOC 5000-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Daniel S. Jones,10,10,0,0,N/A,Bookstore Link
34243,GEOC 5000-08,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Shari A. Kelley,10,10,0,0,N/A,Bookstore Link
34248,GEOC 5000-09,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Philip Kyle,10,10,0,0,N/A,Bookstore Link
34252,GEOC 5000-10,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,William C. McIntosh,10,10,0,0,N/A,Bookstore Link
34257,GEOC 5000-11,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Laura E. Waters,9,10,1,0,N/A,Bookstore Link
34260,GEOC 5000-12,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Matthew Zimmerer,10,10,0,0,N/A,Bookstore Link
34263,GEOC 5000-13,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Nels A. Iverson,10,10,0,0,N/A,Bookstore Link
35361,GEOC 5000-14,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Ranalda L. Tsosie,10,10,0,0,N/A,Bookstore Link
35362,GEOC 5000-15,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Directed Research,Rachel M. Coyte,10,10,0,0,N/A,Bookstore Link
35372,GEOC 5048-01,M, M     ,01/16/2024-05/07/2024,1000-1250,MSEC 253,3,CLAS,Crustal Fluids,Nicole C. Hurtig,10,15,5,0,N/A,Bookstore Link
35363,GEOC 5075-01,M,   W   ,01/16/2024-05/07/2024,0900-0950,BUREAU 111A,2,CLAS,Electron Microprobe Analysis,Nels A. Iverson,0,12,12,0,$100,Bookstore Link
35385,GEOC 5089-01,M, M W F ,01/16/2024-05/07/2024,0800-0850,BUREAU 111A,3,CLAS,Geochron & Thermochron,Veronica B. Prush,9,10,1,0,N/A,Bookstore Link
34334,GEOC 5091-01,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Laura E. Waters,10,10,0,0,N/A,Bookstore Link
34335,GEOC 5091-02,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Bonnie Frey,10,10,0,0,N/A,Bookstore Link
34336,GEOC 5091-03,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Alexander Gysi,8,10,2,0,N/A,Bookstore Link
34337,GEOC 5091-04,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Virginia T. McLemore,8,10,2,0,N/A,Bookstore Link
34338,GEOC 5091-05,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Nelia Dunbar,10,10,0,0,N/A,Bookstore Link
34339,GEOC 5091-06,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,James B. Harrison,10,10,0,0,N/A,Bookstore Link
34340,GEOC 5091-07,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Matthew T. Heizler,10,10,0,0,N/A,Bookstore Link
34352,GEOC 5091-08,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Philip Kyle,10,10,0,0,N/A,Bookstore Link
34354,GEOC 5091-09,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,William C. McIntosh,10,10,0,0,N/A,Bookstore Link
34356,GEOC 5091-10,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Nicole C. Hurtig,9,10,1,0,N/A,Bookstore Link
34360,GEOC 5091-11,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Shari A. Kelley,10,10,0,0,N/A,Bookstore Link
34362,GEOC 5091-12,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Matthew Zimmerer,10,10,0,0,N/A,Bookstore Link
34364,GEOC 5091-13,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Daniel S. Jones,10,10,0,0,N/A,Bookstore Link
35218,GEOC 5091-14,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Nels A. Iverson,10,10,0,0,N/A,Bookstore Link
35364,GEOC 5091-15,M, ,01/16/2024-05/07/2024,None, ,1,CLAS,Thesis,Ranalda L. Tsosie,10,10,0,0,N/A,Bookstore Link
